Freq[Hz]	[dBV]	Phase[Deg]
391.95	-88.45	108.32
393.43	-87.58	89.25
394.91	-85.07	91.98
396.40	-82.97	74.36
397.90	-81.37	39.85
399.40	-78.92	25.95
400.90	-76.46	31.78
402.42	-76.10	30.54
403.94	-76.97	18.26
405.46	-76.64	4.22
406.99	-75.06	-10.99
408.53	-73.36	-29.46
410.07	-72.33	-41.23
411.61	-72.44	-36.83
413.17	-73.26	-32.93
414.73	-74.14	-46.96
416.29	-74.70	-71.10
417.86	-75.17	-93.64
419.44	-77.13	-107.05
421.02	-80.68	-109.93
422.61	-83.21	-110.14
424.21	-83.93	-112.56
425.81	-84.27	-117.75
427.41	-83.36	-125.74
429.03	-79.44	-135.76
430.65	-77.43	-142.24
432.27	-82.29	-140.86
433.90	-86.41	-141.54
435.54	-83.68	-146.12
437.18	-79.38	-129.39
438.83	-77.10	-94.66
440.49	-76.12	-84.94
442.15	-76.32	-99.97
443.82	-78.06	-110.74
445.49	-80.46	-120.09
447.18	-82.88	-136.20
448.86	-86.91	-146.13
450.56	-91.01	-143.84
452.26	-89.27	-138.02
453.96	-83.99	-126.42
455.68	-82.20	-102.69
457.40	-83.77	-83.72
459.12	-86.07	-90.84
460.85	-86.31	-135.58
462.59	-85.09	-169.33
464.34	-86.42	-106.85
466.09	-94.65	-6.26
467.85	-106.67	46.02
469.62	-101.05	49.36
471.39	-81.19	23.58
