Freq[Hz]	[dBV]	Phase[Deg]
334.60	-100.72	-176.65
335.86	-94.71	166.12
337.13	-87.42	160.55
338.40	-83.77	150.71
339.68	-82.53	140.97
340.96	-81.69	137.08
342.25	-80.37	133.99
343.54	-78.15	123.20
344.83	-75.61	106.77
346.14	-74.08	95.16
347.44	-74.19	91.23
348.75	-75.29	85.36
350.07	-76.57	71.66
351.39	-77.12	59.71
352.72	-76.25	59.35
354.05	-75.10	63.07
355.38	-75.36	57.90
356.72	-76.65	44.45
358.07	-77.32	32.10
359.42	-77.13	24.26
360.78	-77.46	17.69
362.14	-78.67	12.26
363.51	-79.37	13.53
364.88	-78.69	23.39
366.25	-77.67	33.09
367.64	-77.28	34.96
369.02	-77.13	31.94
370.42	-76.63	27.60
371.81	-75.96	15.69
373.22	-75.59	-10.24
374.63	-76.71	-34.73
376.04	-80.36	-35.88
377.46	-83.63	-21.94
378.88	-82.01	-16.53
380.31	-77.91	-27.42
381.75	-77.84	-51.67
383.19	-81.33	-83.85
384.63	-82.88	-117.03
386.09	-81.91	-149.28
387.54	-81.89	177.53
389.00	-83.37	147.01
390.47	-84.38	127.07
391.95	-83.69	116.36
393.43	-80.86	105.48
394.91	-77.33	88.41
396.40	-75.92	62.91
397.90	-76.23	37.27
399.40	-75.54	26.59
400.90	-74.57	26.52
402.42	-76.18	20.61
403.94	-79.10	12.41
405.46	-79.97	15.59
406.99	-79.57	23.31
408.53	-80.22	21.27
410.07	-80.98	14.99
411.61	-80.18	15.76
413.17	-79.07	23.89
414.73	-79.12	34.34
416.29	-79.39	35.26
417.86	-79.09	20.98
419.44	-78.91	4.70
421.02	-79.25	-1.69
422.61	-79.48	6.34
424.21	-79.27	20.46
425.81	-78.68	20.47
427.41	-77.83	11.53
429.03	-76.84	14.01
430.65	-75.72	19.35
432.27	-74.51	11.59
433.90	-73.42	0.20
435.54	-72.55	-5.71
437.18	-71.66	-13.51
438.83	-70.86	-25.74
440.49	-70.76	-36.04
442.15	-71.03	-45.99
443.82	-70.82	-62.52
445.49	-70.74	-86.87
447.18	-72.63	-114.69
448.86	-80.15	-132.66
450.56	-90.56	-157.38
452.26	-92.43	116.41
453.96	-86.82	9.97
455.68	-82.79	-29.09
457.40	-82.25	-38.95
